Date,Open,High,Low,Close,Volume,Adj Close
2000-11-23,0.5238,0.5238,0.5238,0.5238,0,0.5238
2000-11-24,0.5227,0.5227,0.5227,0.5227,0,0.5227
2000-11-27,0.5256,0.5256,0.5256,0.5256,0,0.5256
2000-11-28,0.5233,0.5233,0.5233,0.5233,0,0.5233
2000-11-29,0.524,0.524,0.524,0.524,0,0.524
2000-11-30,0.5262,0.5262,0.5262,0.5262,0,0.5262
2000-12-01,0.5364,0.5364,0.5364,0.5364,0,0.5364
2000-12-04,0.5455,0.5455,0.5455,0.5455,0,0.5455
2000-12-05,0.5404,0.5404,0.5404,0.5404,0,0.5404
2000-12-06,0.5436,0.5436,0.5436,0.5436,0,0.5436
2000-12-07,0.5471,0.5471,0.5471,0.5471,0,0.5471
2000-12-08,0.5463,0.5463,0.5463,0.5463,0,0.5463
2000-12-11,0.5406,0.5406,0.5406,0.5406,0,0.5406
2000-12-12,0.5412,0.5412,0.5412,0.5412,0,0.5412
2000-12-13,0.5404,0.5404,0.5404,0.5404,0,0.5404
2000-12-14,0.5418,0.5418,0.5418,0.5418,0,0.5418
2000-12-15,0.546,0.546,0.546,0.546,0,0.546
2000-12-18,0.5412,0.5412,0.5412,0.5412,0,0.5412
2000-12-19,0.5434,0.5434,0.5434,0.5434,0,0.5434
2000-12-20,0.5484,0.5484,0.5484,0.5484,0,0.5484
2000-12-21,0.5543,0.5543,0.5543,0.5543,0,0.5543
2000-12-22,0.5552,0.5552,0.5552,0.5552,0,0.5552
2000-12-27,0.5587,0.5587,0.5587,0.5587,0,0.5587
2000-12-28,0.5532,0.5532,0.5532,0.5532,0,0.5532
2000-12-29,0.5559,0.5559,0.5559,0.5559,0,0.5559
2001-01-02,0.5583,0.5583,0.5583,0.5583,0,0.5583
2001-01-03,0.5623,0.5623,0.5623,0.5623,0,0.5623
2001-01-04,0.5654,0.5654,0.5654,0.5654,0,0.5654
2001-01-05,0.5712,0.5712,0.5712,0.5712,0,0.5712
2001-01-08,0.5662,0.5662,0.5662,0.5662,0,0.5662
2001-01-09,0.5628,0.5628,0.5628,0.5628,0,0.5628
2001-01-10,0.5584,0.5584,0.5584,0.5584,0,0.5584
2001-01-11,0.5579,0.5579,0.5579,0.5579,0,0.5579
2001-01-12,0.5567,0.5567,0.5567,0.5567,0,0.5567
2001-01-15,0.5529,0.5529,0.5529,0.5529,0,0.5529
2001-01-16,0.556,0.556,0.556,0.556,0,0.556
2001-01-17,0.5512,0.5512,0.5512,0.5512,0,0.5512
2001-01-18,0.556,0.556,0.556,0.556,0,0.556
2001-01-19,0.5571,0.5571,0.5571,0.5571,0,0.5571
2001-01-22,0.5543,0.5543,0.5543,0.5543,0,0.5543
2001-01-23,0.5536,0.5536,0.5536,0.5536,0,0.5536
2001-01-24,0.5442,0.5442,0.5442,0.5442,0,0.5442
2001-01-25,0.5442,0.5442,0.5442,0.5442,0,0.5442
2001-01-26,0.5432,0.5432,0.5432,0.5432,0,0.5432
2001-01-29,0.5437,0.5437,0.5437,0.5437,0,0.5437
2001-01-30,0.5463,0.5463,0.5463,0.5463,0,0.5463
2001-01-31,0.549,0.549,0.549,0.549,0,0.549
2001-02-01,0.5545,0.5545,0.5545,0.5545,0,0.5545
2001-02-02,0.5519,0.5519,0.5519,0.5519,0,0.5519
2001-02-05,0.5505,0.5505,0.5505,0.5505,0,0.5505
2001-02-06,0.5473,0.5473,0.5473,0.5473,0,0.5473
2001-02-07,0.5461,0.5461,0.5461,0.5461,0,0.5461
2001-02-08,0.5371,0.5371,0.5371,0.5371,0,0.5371
2001-02-09,0.5357,0.5357,0.5357,0.5357,0,0.5357
2001-02-12,0.5381,0.5381,0.5381,0.5381,0,0.5381
2001-02-13,0.5337,0.5337,0.5337,0.5337,0,0.5337
2001-02-14,0.5288,0.5288,0.5288,0.5288,0,0.5288
2001-02-15,0.5238,0.5238,0.5238,0.5238,0,0.5238
2001-02-16,0.5312,0.5312,0.5312,0.5312,0,0.5312
2001-02-19,0.5297,0.5297,0.5297,0.5297,0,0.5297
2001-02-20,0.5225,0.5225,0.5225,0.5225,0,0.5225
2001-02-21,0.5266,0.5266,0.5266,0.5266,0,0.5266
2001-02-22,0.5247,0.5247,0.5247,0.5247,0,0.5247
2001-02-23,0.5218,0.5218,0.5218,0.5218,0,0.5218
2001-02-26,0.5224,0.5224,0.5224,0.5224,0,0.5224
2001-02-27,0.5249,0.5249,0.5249,0.5249,0,0.5249
2001-02-28,0.5238,0.5238,0.5238,0.5238,0,0.5238
2001-03-01,0.5225,0.5225,0.5225,0.5225,0,0.5225
2001-03-02,0.5285,0.5285,0.5285,0.5285,0,0.5285
2001-03-05,0.5222,0.5222,0.5222,0.5222,0,0.5222
2001-03-06,0.5173,0.5173,0.5173,0.5173,0,0.5173
2001-03-07,0.5102,0.5102,0.5102,0.5102,0,0.5102
2001-03-08,0.5107,0.5107,0.5107,0.5107,0,0.5107
2001-03-09,0.5101,0.5101,0.5101,0.5101,0,0.5101
2001-03-12,0.5096,0.5096,0.5096,0.5096,0,0.5096
2001-03-13,0.5028,0.5028,0.5028,0.5028,0,0.5028
2001-03-14,0.4992,0.4992,0.4992,0.4992,0,0.4992
2001-03-15,0.4944,0.4944,0.4944,0.4944,0,0.4944
2001-03-16,0.4936,0.4936,0.4936,0.4936,0,0.4936
2001-03-19,0.499,0.499,0.499,0.499,0,0.499
2001-03-20,0.4986,0.4986,0.4986,0.4986,0,0.4986
2001-03-21,0.4936,0.4936,0.4936,0.4936,0,0.4936
2001-03-22,0.4926,0.4926,0.4926,0.4926,0,0.4926
2001-03-23,0.4961,0.4961,0.4961,0.4961,0,0.4961
2001-03-26,0.4995,0.4995,0.4995,0.4995,0,0.4995
2001-03-27,0.499,0.499,0.499,0.499,0,0.499
2001-03-28,0.4948,0.4948,0.4948,0.4948,0,0.4948
