datetime,open,high,low,close
2020-02-14 06:00:00,0.67194,0.67292,0.67163,0.67229
2020-02-14 10:00:00,0.67229,0.6725,0.67099,0.67221
2020-02-14 14:00:00,0.67221,0.67255,0.67116,0.67132
2020-02-14 18:00:00,0.67132,0.67149,0.67088,0.67117
2020-02-16 18:00:00,0.67117,0.67241,0.672,0.6718
2020-02-16 22:00:00,0.67209,0.67294,0.67143,0.67233
2020-02-17 02:00:00,0.67233,0.6733,0.67222,0.67304
2020-02-17 06:00:00,0.67304,0.6731,0.67205,0.67259
2020-02-17 10:00:00,0.67259,0.67287,0.67137,0.67178
2020-02-17 14:00:00,0.67178,0.67231,0.67125,0.67172
2020-02-17 18:00:00,0.67172,0.67193,0.67111,0.67126
2020-02-17 22:00:00,0.67126,0.67148,0.66876,0.66903
2020-02-18 02:00:00,0.66903,0.66937,0.66838,0.66901
2020-02-18 06:00:00,0.66901,0.66932,0.66732,0.66763
2020-02-18 10:00:00,0.66763,0.66878,0.66745,0.66813
2020-02-18 14:00:00,0.66813,0.66983,0.66752,0.66892
2020-02-18 18:00:00,0.66892,0.66901,0.6683,0.66849
2020-02-18 22:00:00,0.66849,0.66946,0.66831,0.66883
2020-02-19 02:00:00,0.66883,0.67009,0.66873,0.66936
2020-02-19 06:00:00,0.66936,0.67072,0.66902,0.66998
2020-02-19 10:00:00,0.66998,0.66998,0.66778,0.66808
2020-02-19 14:00:00,0.66808,0.66828,0.66649,0.66699
2020-02-19 18:00:00,0.66699,0.66787,0.66694,0.66764
2020-02-19 22:00:00,0.66764,0.66939,0.66407,0.66476
2020-02-20 02:00:00,0.66476,0.66544,0.66299,0.66511
2020-02-20 06:00:00,0.66511,0.66516,0.66215,0.66353
2020-02-20 10:00:00,0.66353,0.66365,0.66151,0.6618
2020-02-20 14:00:00,0.6618,0.66354,0.66098,0.66172
2020-02-20 18:00:00,0.66172,0.66196,0.66119,0.66137
2020-02-20 22:00:00,0.66137,0.66236,0.66098,0.6611
2020-02-21 02:00:00,0.6611,0.66113,0.65915,0.66
2020-02-21 06:00:00,0.66,0.66048,0.65855,0.65925
2020-02-21 10:00:00,0.65925,0.66071,0.65913,0.66048
2020-02-21 14:00:00,0.66048,0.66385,0.65971,0.66299
2020-02-21 18:00:00,0.66299,0.66323,0.66223,0.6626
2020-02-23 18:00:00,0.6626,0.66029,0.65835,0.65934
2020-02-23 22:00:00,0.65845,0.6619,0.65842,0.66112
2020-02-24 02:00:00,0.66112,0.66137,0.6597,0.6597
2020-02-24 06:00:00,0.6597,0.66049,0.65862,0.6593
2020-02-24 10:00:00,0.6593,0.66054,0.65872,0.65953
2020-02-24 14:00:00,0.65953,0.66194,0.65948,0.66179
2020-02-24 18:00:00,0.66179,0.66182,0.65961,0.66021
2020-02-24 22:00:00,0.66021,0.66208,0.6599,0.66164
2020-02-25 02:00:00,0.66164,0.66221,0.66077,0.66103
2020-02-25 06:00:00,0.66103,0.66191,0.65952,0.65962
2020-02-25 10:00:00,0.65962,0.66022,0.65871,0.65885
2020-02-25 14:00:00,0.65885,0.66077,0.65859,0.66036
2020-02-25 18:00:00,0.66036,0.66043,0.65941,0.66019
2020-02-25 22:00:00,0.66019,0.66059,0.65877,0.65934
2020-02-26 02:00:00,0.65934,0.66066,0.65888,0.65895
2020-02-26 06:00:00,0.65895,0.65897,0.65686,0.65749
2020-02-26 10:00:00,0.65749,0.65795,0.65612,0.65633
2020-02-26 14:00:00,0.65633,0.65775,0.65517,0.65535
2020-02-26 18:00:00,0.65535,0.65594,0.65421,0.65436
2020-02-26 22:00:00,0.65436,0.65558,0.65418,0.65475
2020-02-27 02:00:00,0.65475,0.65614,0.65472,0.65537
2020-02-27 06:00:00,0.65537,0.65774,0.65458,0.65714
2020-02-27 10:00:00,0.65714,0.6581,0.65661,0.6576
2020-02-27 14:00:00,0.6576,0.65916,0.65712,0.65813
2020-02-27 18:00:00,0.65813,0.65894,0.65669,0.65683
2020-02-27 22:00:00,0.65683,0.6585,0.65561,0.65583
2020-02-28 02:00:00,0.65583,0.65642,0.65156,0.65227
2020-02-28 06:00:00,0.65227,0.65452,0.65169,0.65273
2020-02-28 10:00:00,0.65273,0.65299,0.64933,0.65024
2020-02-28 14:00:00,0.65024,0.65113,0.64334,0.64898
2020-02-28 18:00:00,0.64898,0.65326,0.64771,0.65056
2020-03-01 18:00:00,0.65056,0.64777,0.64585,0.64775
2020-03-01 22:00:00,0.64643,0.65284,0.64621,0.65164
2020-03-02 02:00:00,0.65164,0.65462,0.65123,0.65209
2020-03-02 06:00:00,0.65209,0.65677,0.65199,0.65482
2020-03-02 10:00:00,0.65482,0.65593,0.65253,0.65435
2020-03-02 14:00:00,0.65435,0.65508,0.6512,0.65329
2020-03-02 18:00:00,0.65329,0.65465,0.65202,0.65348
2020-03-02 22:00:00,0.65348,0.65486,0.65093,0.65139
2020-03-03 02:00:00,0.65139,0.65661,0.65111,0.65414
2020-03-03 06:00:00,0.65414,0.65636,0.65394,0.65607
2020-03-03 10:00:00,0.65607,0.65742,0.65553,0.6572
2020-03-03 14:00:00,0.6572,0.66453,0.65709,0.66089
2020-03-03 18:00:00,0.66089,0.6612,0.65807,0.6583
2020-03-03 22:00:00,0.6583,0.66148,0.65766,0.65938
2020-03-04 02:00:00,0.65938,0.66144,0.65922,0.65968
2020-03-04 06:00:00,0.65968,0.66144,0.65903,0.66117
2020-03-04 10:00:00,0.66117,0.66274,0.66108,0.66151
2020-03-04 14:00:00,0.66151,0.66229,0.66025,0.66091
2020-03-04 18:00:00,0.66091,0.66267,0.6609,0.66265
2020-03-04 22:00:00,0.66265,0.6629,0.66068,0.66151
2020-03-05 02:00:00,0.66151,0.66267,0.66111,0.66251
2020-03-05 06:00:00,0.66251,0.66342,0.66216,0.66342
2020-03-05 10:00:00,0.66342,0.66363,0.65978,0.65999
2020-03-05 14:00:00,0.65999,0.66072,0.65835,0.6593
2020-03-05 18:00:00,0.6593,0.6619,0.65882,0.66136
2020-03-05 22:00:00,0.66136,0.66234,0.65997,0.66031
2020-03-06 02:00:00,0.66031,0.66032,0.65849,0.65961
2020-03-06 06:00:00,0.65961,0.66489,0.6595,0.66365
2020-03-06 10:00:00,0.66365,0.6657,0.66218,0.66309
2020-03-06 14:00:00,0.66309,0.66459,0.66247,0.66316
2020-03-06 18:00:00,0.66316,0.6645,0.66272,0.6645
2020-03-08 17:00:00,0.6645,0.6628,0.66032,0.65946
2020-03-08 21:00:00,0.66046,0.6625,0.6593,0.66104
2020-03-09 01:00:00,0.66104,0.66132,0.63139,0.65305
2020-03-09 05:00:00,0.65305,0.65977,0.65219,0.65911
2020-03-09 09:00:00,0.65911,0.66168,0.65811,0.66146
2020-03-09 13:00:00,0.66146,0.66845,0.65882,0.66188
2020-03-09 17:00:00,0.66188,0.66231,0.65789,0.65841
2020-03-09 21:00:00,0.65841,0.66123,0.65732,0.6582
2020-03-10 01:00:00,0.6582,0.65982,0.65492,0.65659
2020-03-10 05:00:00,0.65659,0.65785,0.65435,0.65709
2020-03-10 09:00:00,0.65709,0.65803,0.65474,0.65494
2020-03-10 13:00:00,0.65494,0.65637,0.64622,0.64662
2020-03-10 17:00:00,0.64662,0.65126,0.64637,0.65038
2020-03-10 21:00:00,0.65038,0.6513,0.64761,0.64897
2020-03-11 01:00:00,0.64897,0.65177,0.64896,0.65098
2020-03-11 05:00:00,0.65098,0.65352,0.64935,0.65232
2020-03-11 09:00:00,0.65232,0.65391,0.65156,0.65188
2020-03-11 13:00:00,0.65188,0.65363,0.64975,0.65101
2020-03-11 17:00:00,0.65101,0.65212,0.64817,0.64833
2020-03-11 21:00:00,0.64833,0.64917,0.64652,0.64702
2020-03-12 01:00:00,0.64702,0.64737,0.64509,0.64564
2020-03-12 05:00:00,0.64564,0.64629,0.64343,0.64351
2020-03-12 09:00:00,0.64351,0.64355,0.63466,0.6347
2020-03-12 13:00:00,0.6347,0.63662,0.62656,0.63528
2020-03-12 17:00:00,0.63528,0.63848,0.62111,0.62349
2020-03-12 21:00:00,0.62349,0.63151,0.62305,0.62879
2020-03-13 01:00:00,0.62879,0.63254,0.62724,0.63042
2020-03-13 05:00:00,0.63042,0.63224,0.62726,0.629
2020-03-13 09:00:00,0.629,0.63131,0.62825,0.62842
2020-03-13 13:00:00,0.62842,0.63015,0.61347,0.61523
2020-03-13 17:00:00,0.61523,0.62414,0.61227,0.61832
2020-03-15 17:00:00,0.61832,0.61475,0.61155,0.62492
2020-03-15 21:00:00,0.6137,0.63023,0.61059,0.6159
2020-03-16 01:00:00,0.6159,0.61823,0.60942,0.61745
2020-03-16 05:00:00,0.61745,0.61844,0.61229,0.61759
2020-03-16 09:00:00,0.61759,0.6183,0.61029,0.61135
2020-03-16 13:00:00,0.61135,0.61659,0.60783,0.61419
2020-03-16 17:00:00,0.61419,0.61461,0.60946,0.6118
2020-03-16 21:00:00,0.6118,0.61258,0.60881,0.61136
2020-03-17 01:00:00,0.61136,0.61484,0.60982,0.61198
2020-03-17 05:00:00,0.61198,0.61226,0.60625,0.60655
2020-03-17 09:00:00,0.60655,0.60694,0.59817,0.60039
2020-03-17 13:00:00,0.60039,0.60382,0.59583,0.59649
2020-03-17 17:00:00,0.59649,0.6008,0.59621,0.59953
2020-03-17 21:00:00,0.59953,0.60247,0.59814,0.59931
2020-03-18 01:00:00,0.59931,0.60224,0.59815,0.60159
2020-03-18 05:00:00,0.60159,0.60281,0.592,0.59291
2020-03-18 09:00:00,0.59291,0.59639,0.58925,0.58952
2020-03-18 13:00:00,0.58952,0.59022,0.57791,0.57839
2020-03-18 17:00:00,0.57839,0.58072,0.57006,0.57697
2020-03-18 21:00:00,0.57697,0.58161,0.57157,0.57172
2020-03-19 01:00:00,0.57172,0.5725,0.55059,0.55688
2020-03-19 05:00:00,0.55688,0.57945,0.556,0.57101
2020-03-19 09:00:00,0.57101,0.57645,0.56902,0.57501
2020-03-19 13:00:00,0.57501,0.59638,0.57497,0.58529
2020-03-19 17:00:00,0.58529,0.58546,0.57365,0.57422
2020-03-19 21:00:00,0.57422,0.58035,0.5663,0.57881
2020-03-20 01:00:00,0.57881,0.5911,0.57826,0.58518
2020-03-20 05:00:00,0.58518,0.59852,0.5846,0.59444
2020-03-20 09:00:00,0.59444,0.59457,0.58564,0.5862
2020-03-20 13:00:00,0.5862,0.58961,0.57793,0.58118
2020-03-20 17:00:00,0.58118,0.58383,0.57455,0.58063
2020-03-22 17:00:00,0.58063,0.5805,0.5785,0.58036
2020-03-22 21:00:00,0.58044,0.58246,0.57042,0.5721
2020-03-23 01:00:00,0.5721,0.57743,0.56993,0.57613
2020-03-23 05:00:00,0.57613,0.5808,0.57453,0.57597
2020-03-23 09:00:00,0.57597,0.5845,0.57219,0.58206
2020-03-23 13:00:00,0.58206,0.5838,0.57379,0.57938
2020-03-23 17:00:00,0.57938,0.5825,0.57769,0.5825
2020-03-23 21:00:00,0.5825,0.59028,0.58118,0.58993
2020-03-24 01:00:00,0.58993,0.59445,0.58989,0.59115
2020-03-24 05:00:00,0.59115,0.59749,0.58864,0.59385
2020-03-24 09:00:00,0.59385,0.59665,0.58643,0.59005
2020-03-24 13:00:00,0.59005,0.59639,0.58863,0.59279
2020-03-24 17:00:00,0.59279,0.59578,0.58886,0.59556
2020-03-24 21:00:00,0.59556,0.59893,0.59345,0.59581
2020-03-25 01:00:00,0.59581,0.6009,0.59518,0.60056
2020-03-25 05:00:00,0.60056,0.6073,0.59935,0.60622
2020-03-25 09:00:00,0.60622,0.60688,0.5991,0.60114
2020-03-25 13:00:00,0.60114,0.60252,0.59299,0.59618
2020-03-25 17:00:00,0.59618,0.59769,0.5951,0.59586
2020-03-25 21:00:00,0.59586,0.59589,0.58904,0.58957
2020-03-26 01:00:00,0.58957,0.59347,0.58699,0.59316
2020-03-26 05:00:00,0.59316,0.59593,0.59056,0.59531
2020-03-26 09:00:00,0.59531,0.60283,0.59519,0.60256
2020-03-26 13:00:00,0.60256,0.60708,0.60091,0.60683
2020-03-26 17:00:00,0.60683,0.6087,0.604,0.60606
2020-03-26 21:00:00,0.60606,0.60824,0.60341,0.60553
2020-03-27 01:00:00,0.60553,0.61256,0.60426,0.61021
2020-03-27 05:00:00,0.61021,0.61257,0.60474,0.60636
2020-03-27 09:00:00,0.60636,0.6095,0.60232,0.60239
2020-03-27 13:00:00,0.60239,0.61566,0.60222,0.61452
2020-03-27 17:00:00,0.61452,0.61998,0.61376,0.61646
2020-03-29 17:00:00,0.61646,0.61603,0.61446,0.61509
2020-03-29 21:00:00,0.61551,0.6184,0.61121,0.61472
2020-03-30 01:00:00,0.61472,0.61635,0.61252,0.61483
2020-03-30 05:00:00,0.61483,0.61695,0.61122,0.61518
2020-03-30 09:00:00,0.61518,0.61619,0.61112,0.61233
2020-03-30 13:00:00,0.61233,0.6173,0.61191,0.61638
2020-03-30 17:00:00,0.61638,0.61771,0.61445,0.61685
2020-03-30 21:00:00,0.61685,0.61936,0.60716,0.61485
2020-03-31 01:00:00,0.61485,0.62014,0.61431,0.61749
2020-03-31 05:00:00,0.61749,0.62135,0.61438,0.61448
2020-03-31 09:00:00,0.61448,0.61521,0.60812,0.61034
2020-03-31 13:00:00,0.61034,0.61512,0.60888,0.61009
2020-03-31 17:00:00,0.61009,0.61571,0.60814,0.61349
2020-03-31 21:00:00,0.61349,0.61572,0.61077,0.61385
2020-04-01 01:00:00,0.61385,0.61388,0.61111,0.61238
2020-04-01 05:00:00,0.61238,0.61268,0.60515,0.60752
2020-04-01 09:00:00,0.60752,0.60846,0.6047,0.60471
2020-04-01 13:00:00,0.60471,0.61848,0.60383,0.60872
2020-04-01 17:00:00,0.60872,0.60872,0.60626,0.60708
2020-04-01 21:00:00,0.60708,0.60919,0.60625,0.60839
2020-04-02 01:00:00,0.60839,0.60935,0.6063,0.60801
2020-04-02 05:00:00,0.60801,0.61188,0.60737,0.60979
2020-04-02 09:00:00,0.60979,0.61119,0.60317,0.6036
2020-04-02 13:00:00,0.6036,0.60762,0.60065,0.60418
2020-04-02 17:00:00,0.60418,0.60693,0.60268,0.60578
2020-04-02 21:00:00,0.60578,0.60678,0.60452,0.60525
2020-04-03 01:00:00,0.60525,0.6072,0.60496,0.60715
2020-04-03 05:00:00,0.60715,0.60752,0.6013,0.60179
2020-04-03 09:00:00,0.60179,0.60192,0.59796,0.59937
2020-04-03 13:00:00,0.59937,0.60263,0.59889,0.59982
2020-04-03 17:00:00,0.59982,0.60056,0.5988,0.59904
2020-04-05 17:00:00,0.59904,0.60199,0.6007,0.59971
2020-04-05 21:00:00,0.60178,0.60492,0.59906,0.60339
2020-04-06 01:00:00,0.60339,0.60369,0.60053,0.60113
2020-04-06 05:00:00,0.60113,0.60619,0.60109,0.60603
2020-04-06 09:00:00,0.60603,0.60852,0.60542,0.60828
2020-04-06 13:00:00,0.60828,0.61063,0.60647,0.60954
2020-04-06 17:00:00,0.60954,0.60969,0.60801,0.60861
2020-04-06 21:00:00,0.60861,0.61222,0.60746,0.61016
2020-04-07 01:00:00,0.61016,0.61536,0.61001,0.61464
2020-04-07 05:00:00,0.61464,0.61935,0.61319,0.61675
2020-04-07 09:00:00,0.61675,0.6208,0.61649,0.61947
2020-04-07 13:00:00,0.61947,0.62074,0.61645,0.61992
2020-04-07 17:00:00,0.61992,0.62019,0.61653,0.61666
2020-04-07 21:00:00,0.61666,0.61767,0.6122,0.61342
2020-04-08 01:00:00,0.61342,0.61492,0.61251,0.61325
2020-04-08 05:00:00,0.61325,0.61516,0.61151,0.61365
2020-04-08 09:00:00,0.61365,0.61897,0.61336,0.61828
2020-04-08 13:00:00,0.61828,0.62387,0.61826,0.62257
2020-04-08 17:00:00,0.62257,0.62457,0.62206,0.62272
2020-04-08 21:00:00,0.62272,0.62497,0.62241,0.62453
2020-04-09 01:00:00,0.62453,0.62457,0.62079,0.62285
2020-04-09 05:00:00,0.62285,0.62462,0.61946,0.62232
2020-04-09 09:00:00,0.62232,0.62795,0.62196,0.62751
2020-04-09 13:00:00,0.62751,0.63158,0.62713,0.63085
2020-04-09 17:00:00,0.63085,0.63627,0.63074,0.63364
2020-04-09 21:00:00,0.63364,0.63378,0.63119,0.6318
2020-04-10 01:00:00,0.6318,0.63469,0.63138,0.63432
2020-04-10 05:00:00,0.63432,0.63674,0.63346,0.63481
2020-04-10 09:00:00,0.63481,0.63536,0.63359,0.63498
2020-04-10 13:00:00,0.63498,0.63499,0.63413,0.63479
2020-04-10 17:00:00,0.63479,0.63532,0.63442,0.635
2020-04-12 17:00:00,0.635,0.63576,0.63462,0.63508
2020-04-12 21:00:00,0.63462,0.63574,0.63253,0.63351
2020-04-13 01:00:00,0.63351,0.63419,0.63303,0.6338
2020-04-13 05:00:00,0.6338,0.63619,0.63328,0.63437
2020-04-13 09:00:00,0.63437,0.63739,0.63307,0.63671
2020-04-13 13:00:00,0.63671,0.63886,0.6359,0.63827
2020-04-13 17:00:00,0.63827,0.64087,0.63804,0.63811
2020-04-13 21:00:00,0.63811,0.64057,0.63731,0.63988
2020-04-14 01:00:00,0.63988,0.6432,0.63955,0.6422
2020-04-14 05:00:00,0.6422,0.64279,0.63857,0.63949
2020-04-14 09:00:00,0.63949,0.6412,0.63738,0.64056
2020-04-14 13:00:00,0.64056,0.64279,0.63941,0.6417
2020-04-14 17:00:00,0.6417,0.64443,0.64146,0.64416
2020-04-14 21:00:00,0.64416,0.64433,0.64232,0.64318
2020-04-15 01:00:00,0.64318,0.64328,0.64024,0.6405
2020-04-15 05:00:00,0.6405,0.64077,0.63233,0.63314
2020-04-15 09:00:00,0.63314,0.63448,0.62839,0.62904
2020-04-15 13:00:00,0.62904,0.63436,0.62846,0.63407
2020-04-15 17:00:00,0.63407,0.63481,0.63114,0.63171
2020-04-15 21:00:00,0.63171,0.6322,0.62844,0.62902
2020-04-16 01:00:00,0.62902,0.63092,0.62634,0.62811
2020-04-16 05:00:00,0.62811,0.63093,0.62711,0.63064
2020-04-16 09:00:00,0.63064,0.63336,0.62836,0.63182
2020-04-16 13:00:00,0.63182,0.63275,0.62707,0.62849
2020-04-16 17:00:00,0.62849,0.63271,0.62819,0.63268
2020-04-16 21:00:00,0.63268,0.63847,0.63168,0.63581
2020-04-17 01:00:00,0.63581,0.63832,0.63527,0.63638
2020-04-17 05:00:00,0.63638,0.63687,0.63141,0.63257
2020-04-17 09:00:00,0.63257,0.63737,0.63188,0.63689
2020-04-17 13:00:00,0.63689,0.63779,0.63375,0.63518
2020-04-17 17:00:00,0.63518,0.63717,0.63454,0.63605
2020-04-19 21:00:00,0.63605,0.63672,0.63357,0.63444
2020-04-20 01:00:00,0.63444,0.63612,0.63357,0.6357
2020-04-20 05:00:00,0.6357,0.63809,0.63383,0.63799
2020-04-20 09:00:00,0.63799,0.63926,0.63477,0.63648
2020-04-20 13:00:00,0.63648,0.63969,0.63548,0.63708
2020-04-20 17:00:00,0.63708,0.63737,0.63322,0.63357
2020-04-20 21:00:00,0.63357,0.63464,0.63146,0.63258
2020-04-21 01:00:00,0.63258,0.63279,0.62826,0.63008
2020-04-21 05:00:00,0.63008,0.63264,0.62874,0.62993
2020-04-21 09:00:00,0.62993,0.63064,0.62595,0.6262
2020-04-21 13:00:00,0.6262,0.63096,0.6253,0.62831
2020-04-21 17:00:00,0.62831,0.6304,0.62769,0.62799
2020-04-21 21:00:00,0.62799,0.62998,0.62758,0.62904
2020-04-22 01:00:00,0.62904,0.63521,0.62842,0.62952
2020-04-22 05:00:00,0.62952,0.63461,0.62951,0.63398
2020-04-22 09:00:00,0.63398,0.63509,0.63136,0.63255
2020-04-22 13:00:00,0.63255,0.63262,0.6302,0.63119
2020-04-22 17:00:00,0.63119,0.63281,0.63104,0.63198
2020-04-22 21:00:00,0.63198,0.63216,0.62825,0.62993
2020-04-23 01:00:00,0.62993,0.63161,0.62967,0.63135
2020-04-23 05:00:00,0.63135,0.63696,0.63123,0.63365
2020-04-23 09:00:00,0.63365,0.63828,0.63361,0.63748
2020-04-23 13:00:00,0.63748,0.64061,0.63663,0.63811
2020-04-23 17:00:00,0.63811,0.63869,0.63653,0.63696
2020-04-23 21:00:00,0.63696,0.63812,0.6351,0.63612
2020-04-24 01:00:00,0.63612,0.63683,0.63504,0.63552
2020-04-24 05:00:00,0.63552,0.63655,0.63367,0.63574
2020-04-24 09:00:00,0.63574,0.6384,0.6356,0.63756
2020-04-24 13:00:00,0.63756,0.63835,0.636,0.63733
2020-04-24 17:00:00,0.63733,0.63971,0.63684,0.63936
2020-04-26 17:00:00,0.63936,0.63799,0.63799,0.63852
2020-04-26 21:00:00,0.63799,0.64143,0.63802,0.64109
2020-04-27 01:00:00,0.64109,0.64537,0.64091,0.64494
2020-04-27 05:00:00,0.64494,0.64688,0.64436,0.64561
2020-04-27 09:00:00,0.64561,0.64661,0.64464,0.64588
2020-04-27 13:00:00,0.64588,0.64715,0.6448,0.64526
2020-04-27 17:00:00,0.64526,0.6467,0.64513,0.6464
2020-04-27 21:00:00,0.6464,0.64686,0.64433,0.646
2020-04-28 01:00:00,0.646,0.6462,0.64339,0.64424
2020-04-28 05:00:00,0.64424,0.64898,0.6441,0.64821
2020-04-28 09:00:00,0.64821,0.65136,0.64798,0.64993
2020-04-28 13:00:00,0.64993,0.65029,0.64817,0.6496
2020-04-28 17:00:00,0.6496,0.65101,0.64894,0.649
2020-04-28 21:00:00,0.649,0.65192,0.6485,0.65188
2020-04-29 01:00:00,0.65188,0.65366,0.65131,0.65297
2020-04-29 05:00:00,0.65297,0.65468,0.65248,0.6526
2020-04-29 09:00:00,0.6526,0.65293,0.65053,0.65249
2020-04-29 13:00:00,0.65249,0.65395,0.65206,0.65348
2020-04-29 17:00:00,0.65348,0.65569,0.65215,0.65547
2020-04-29 21:00:00,0.65547,0.65581,0.6529,0.65374
2020-04-30 01:00:00,0.65374,0.65643,0.65301,0.65633
2020-04-30 05:00:00,0.65633,0.65695,0.65358,0.65437
2020-04-30 09:00:00,0.65437,0.65584,0.65118,0.65199
2020-04-30 13:00:00,0.65199,0.65641,0.64897,0.65234
2020-04-30 17:00:00,0.65234,0.65291,0.65072,0.65091
2020-04-30 21:00:00,0.65091,0.65108,0.64711,0.64814
2020-05-01 01:00:00,0.64814,0.64835,0.64553,0.64643
2020-05-01 05:00:00,0.64643,0.64712,0.64377,0.64552
2020-05-01 09:00:00,0.64552,0.64565,0.6429,0.64414
2020-05-01 13:00:00,0.64414,0.64534,0.64135,0.64221
2020-05-01 17:00:00,0.64221,0.6424,0.64095,0.64158
2020-05-03 17:00:00,0.64158,0.64166,0.64086,0.64039
2020-05-03 21:00:00,0.64111,0.64114,0.63722,0.63767
2020-05-04 01:00:00,0.63767,0.64046,0.63766,0.63883
2020-05-04 05:00:00,0.63883,0.64229,0.63765,0.64132
2020-05-04 09:00:00,0.64132,0.64331,0.63985,0.64049
2020-05-04 13:00:00,0.64049,0.64195,0.63917,0.64125
2020-05-04 17:00:00,0.64125,0.64344,0.64094,0.64216
2020-05-04 21:00:00,0.64216,0.6447,0.64164,0.64445
2020-05-05 01:00:00,0.64445,0.64538,0.64349,0.6446
2020-05-05 05:00:00,0.6446,0.64621,0.64163,0.64226
2020-05-05 09:00:00,0.64226,0.64528,0.6419,0.64452
2020-05-05 13:00:00,0.64452,0.64757,0.64422,0.64493
2020-05-05 17:00:00,0.64493,0.64588,0.64285,0.64304
2020-05-05 21:00:00,0.64304,0.64431,0.64188,0.64217
2020-05-06 01:00:00,0.64217,0.64382,0.64187,0.64357
2020-05-06 05:00:00,0.64357,0.6451,0.64192,0.64247
2020-05-06 09:00:00,0.64247,0.64472,0.64153,0.64442
2020-05-06 13:00:00,0.64442,0.64525,0.64058,0.6417
2020-05-06 17:00:00,0.6417,0.6423,0.63931,0.63978
2020-05-06 21:00:00,0.63978,0.64083,0.63782,0.63982
2020-05-07 01:00:00,0.63982,0.64237,0.63951,0.64169
