datetime,open,high,low,close
2015-11-23T02:00:00.000000000Z,0.71926,0.71926,0.71592,0.71764
2015-11-23T06:00:00.000000000Z,0.71760,0.71821,0.71656,0.71785
2015-11-23T10:00:00.000000000Z,0.71780,0.72048,0.71706,0.71924
2015-11-23T14:00:00.000000000Z,0.71928,0.72074,0.71825,0.71969
2015-11-23T18:00:00.000000000Z,0.71974,0.72002,0.71848,0.71925
2015-11-23T22:00:00.000000000Z,0.71962,0.72071,0.71853,0.72018
2015-11-24T02:00:00.000000000Z,0.72012,0.72049,0.71891,0.72014
2015-11-24T06:00:00.000000000Z,0.72009,0.72210,0.71893,0.72158
2015-11-24T10:00:00.000000000Z,0.72161,0.72230,0.72046,0.72136
2015-11-24T14:00:00.000000000Z,0.72140,0.72464,0.72140,0.72347
2015-11-24T18:00:00.000000000Z,0.72350,0.72565,0.72348,0.72565
2015-11-24T22:00:00.000000000Z,0.72576,0.72750,0.72524,0.72588
2015-11-25T02:00:00.000000000Z,0.72585,0.72762,0.72582,0.72716
2015-11-25T06:00:00.000000000Z,0.72720,0.72829,0.72530,0.72540
2015-11-25T10:00:00.000000000Z,0.72536,0.72617,0.72382,0.72429
2015-11-25T14:00:00.000000000Z,0.72432,0.72568,0.72276,0.72492
2015-11-25T18:00:00.000000000Z,0.72486,0.72607,0.72470,0.72520
2015-11-25T22:00:00.000000000Z,0.72532,0.72626,0.72174,0.72304
2015-11-26T02:00:00.000000000Z,0.72300,0.72452,0.72278,0.72357
2015-11-26T06:00:00.000000000Z,0.72354,0.72408,0.72152,0.72192
2015-11-26T10:00:00.000000000Z,0.72189,0.72281,0.72107,0.72264
2015-11-26T14:00:00.000000000Z,0.72260,0.72362,0.72218,0.72360
2015-11-26T18:00:00.000000000Z,0.72358,0.72406,0.72248,0.72270
2015-11-26T22:00:00.000000000Z,0.72248,0.72334,0.72146,0.72243
2015-11-27T02:00:00.000000000Z,0.72248,0.72338,0.72195,0.72293
2015-11-27T06:00:00.000000000Z,0.72296,0.72400,0.71956,0.72026
2015-11-27T10:00:00.000000000Z,0.72021,0.72102,0.71944,0.71975
2015-11-27T14:00:00.000000000Z,0.71978,0.71990,0.71854,0.71938
2015-11-27T18:00:00.000000000Z,0.71933,0.71958,0.71900,0.71932
2015-11-29T22:00:00.000000000Z,0.71924,0.71942,0.71707,0.71828
2015-11-30T02:00:00.000000000Z,0.71832,0.71947,0.71789,0.71947
2015-11-30T06:00:00.000000000Z,0.71950,0.72076,0.71874,0.71990
2015-11-30T10:00:00.000000000Z,0.71994,0.72244,0.71972,0.72234
2015-11-30T14:00:00.000000000Z,0.72238,0.72500,0.72221,0.72326
2015-11-30T18:00:00.000000000Z,0.72330,0.72416,0.72251,0.72271
2015-11-30T22:00:00.000000000Z,0.72282,0.72666,0.72228,0.72585
2015-12-01T02:00:00.000000000Z,0.72582,0.72841,0.72524,0.72580
2015-12-01T06:00:00.000000000Z,0.72574,0.72992,0.72546,0.72874
2015-12-01T10:00:00.000000000Z,0.72870,0.72958,0.72776,0.72832
2015-12-01T14:00:00.000000000Z,0.72828,0.73232,0.72828,0.73175
2015-12-01T18:00:00.000000000Z,0.73170,0.73361,0.73144,0.73232
2015-12-01T22:00:00.000000000Z,0.73215,0.73430,0.73074,0.73144
2015-12-02T02:00:00.000000000Z,0.73148,0.73195,0.73052,0.73085
2015-12-02T06:00:00.000000000Z,0.73081,0.73342,0.73046,0.73300
2015-12-02T10:00:00.000000000Z,0.73296,0.73352,0.73082,0.73152
2015-12-02T14:00:00.000000000Z,0.73146,0.73320,0.72936,0.73061
2015-12-02T18:00:00.000000000Z,0.73065,0.73146,0.72994,0.73104
2015-12-02T22:00:00.000000000Z,0.73094,0.73121,0.72842,0.72958
2015-12-03T02:00:00.000000000Z,0.72954,0.73216,0.72940,0.73198
2015-12-03T06:00:00.000000000Z,0.73196,0.73270,0.73100,0.73242
2015-12-03T10:00:00.000000000Z,0.73236,0.73494,0.73174,0.73439
2015-12-03T14:00:00.000000000Z,0.73442,0.73464,0.72895,0.73334
2015-12-03T18:00:00.000000000Z,0.73339,0.73628,0.73312,0.73404
2015-12-03T22:00:00.000000000Z,0.73434,0.73484,0.73215,0.73306
2015-12-04T02:00:00.000000000Z,0.73302,0.73362,0.73134,0.73186
2015-12-04T06:00:00.000000000Z,0.73192,0.73336,0.73127,0.73214
2015-12-04T10:00:00.000000000Z,0.73218,0.73337,0.72798,0.73282
2015-12-04T14:00:00.000000000Z,0.73283,0.73853,0.73235,0.73424
2015-12-04T18:00:00.000000000Z,0.73420,0.73454,0.73362,0.73400
2015-12-06T22:00:00.000000000Z,0.73408,0.73428,0.73220,0.73342
2015-12-07T02:00:00.000000000Z,0.73338,0.73394,0.73230,0.73290
